month,location_id,location_name,city,region,store_format,product_id,product_name,category,subcategory,vendor_name,units_sold,transactions_count,revenue,discount_amount,cogs,labor_cost,packaging_cost,overhead_allocated,total_cost,total_cost_clean,gross_profit,gross_margin_pct,food_cost_pct,waste_units,waste_cost,waste_pct_revenue,actual_unit_cost,prior_unit_cost,vendor_cost_change_pct,standard_vs_actual_cost_variance,performance_flag,priority_label
2025-10,LOC007,Ottawa,Ottawa,Ontario,Urban,P019,Mac and Cheese,Sides,Pasta,Maple Fresh Foods,1108,359,6437.79,199.13,2981.56,656.65,122.32,708.16,4468.69,4468.6900000000005,1969.0999999999995,0.30586583284015156,0.46313408794011607,22,49.06,0.007620627575612128,2.23,2.21,0.9,0.3799999999999999,Healthy,Monitor
2025-10,LOC007,Ottawa,Ottawa,Ontario,Urban,P020,Dinner Roll,Sides,Bakery,Maple Fresh Foods,1531,204,3697.81,114.39,1311.36,377.18,70.26,406.76,2165.55,2165.56,1532.25,0.4143668820193574,0.35463152514596474,30,21.3,0.005760166152398312,0.71,0.7,1.43,0.10999999999999999,Healthy,Monitor
2025-10,LOC007,Ottawa,Ottawa,Ontario,Urban,P021,Chocolate Brownie,Desserts,Baked,Maple Fresh Foods,431,115,2064.75,85.94,711.62,189.54,33.04,227.12,1161.32,1161.32,903.4300000000001,0.43754934011381524,0.34465189490253056,8,10.96,0.005308148686281633,1.37,1.35,1.48,0.2200000000000002,Healthy,Monitor
2025-10,LOC007,Ottawa,Ottawa,Ontario,Urban,P022,Cheesecake Slice,Desserts,Cake,Maple Fresh Foods,382,124,2196.63,91.55,874.51,201.65,35.15,241.63,1352.93,1352.94,843.69,0.3840838010953142,0.3981143843068701,7,13.3,0.00605472928986675,1.9,1.88,1.06,0.25,Healthy,Monitor
2025-10,LOC007,Ottawa,Ottawa,Ontario,Urban,P023,Fruit Parfait,Desserts,Cold,Green Harvest Produce,361,105,1902.53,79.36,831.65,174.65,30.44,209.28,1246.02,1246.02,656.51,0.3450720882193711,0.43712845526745964,7,13.37,0.007027484454910041,1.91,1.88,1.6,0.51,Healthy,Monitor
2025-10,LOC007,Ottawa,Ottawa,Ontario,Urban,P024,Cookie Pack,Desserts,Baked,Maple Fresh Foods,471,97,1804.24,75.05,658.81,165.63,28.87,198.47,1051.77,1051.78,752.46,0.41705094665898107,0.36514543519709125,9,10.44,0.005786369884272602,1.16,1.15,0.87,0.20999999999999996,Healthy,Monitor
2025-10,LOC007,Ottawa,Ottawa,Ontario,Urban,P025,Takeout Container,Disposables,Packaging,TrueServe Packaging,1411,31,705.5,0.0,304.13,14.39,7.05,77.61,403.18,403.18,302.32,0.42851878100637847,0.4310843373493976,17,3.06,0.004337349397590362,0.18,0.18,0.0,0.0,Healthy,Monitor
2025-10,LOC007,Ottawa,Ottawa,Ontario,Urban,P026,Drink Lid,Disposables,Packaging,TrueServe Packaging,1461,31,292.2,0.0,87.5,5.96,2.92,32.14,128.52,128.51999999999998,163.68,0.560164271047228,0.2994524298425736,18,0.9,0.003080082135523614,0.05,0.05,0.0,0.0,Healthy,Monitor
2025-10,LOC007,Ottawa,Ottawa,Ontario,Urban,P027,Napkin Pack,Disposables,Supplies,TrueServe Packaging,1328,31,199.2,0.0,47.74,4.06,1.99,21.91,75.71,75.7,123.49999999999999,0.6199799196787148,0.23965863453815264,17,0.51,0.0025602409638554218,0.03,0.03,0.0,0.0,Healthy,Monitor
2025-10,LOC007,Ottawa,Ottawa,Ontario,Urban,P028,Cutlery Set,Disposables,Supplies,TrueServe Packaging,1316,31,460.6,0.0,141.84,9.4,4.61,50.67,206.51,206.52000000000004,254.07999999999998,0.5516283108988276,0.30794615718627877,16,1.44,0.003126356925749023,0.09,0.09,0.0,0.0,Healthy,Monitor
2025-10,LOC008,London,London,Ontario,Suburban,P001,Grilled Chicken Breast,Proteins,Chicken,Prime Protein Partners,549,510,7818.07,411.44,7121.27,1263.4,172.0,911.59,9468.25,9468.26,-1650.1900000000005,-0.21107383280016687,0.9108731438833371,25,254.5,0.03255279116201313,10.18,9.81,3.77,5.38,Low Margin,Medium Priority
2025-10,LOC008,London,London,Ontario,Suburban,P002,Beef Striploin,Proteins,Beef,Prime Protein Partners,447,525,8064.19,424.34,8314.28,1303.17,177.41,940.28,10735.15,10735.140000000001,-2670.9500000000016,-0.3312111941806929,1.031012414142028,19,278.16,0.03449323490641962,14.64,14.1,3.83,7.74,Low Margin,Medium Priority
2025-10,LOC008,London,London,Ontario,Suburban,P003,Salmon Fillet,Proteins,Fish,Prime Protein Partners,406,487,7517.33,395.61,7761.28,1214.8,165.38,876.52,10017.98,10017.98,-2500.6499999999996,-0.33265135360560194,1.0324516816476061,18,270.36,0.035964897111075346,15.02,14.47,3.8,7.92,Low Margin,Medium Priority
2025-10,LOC008,London,London,Ontario,Suburban,P004,Turkey Slices,Proteins,Turkey,Prime Protein Partners,462,399,6140.29,323.09,5227.99,992.27,135.09,715.96,7071.3,7071.31,-931.0200000000004,-0.15162476039405312,0.8514239555460735,20,178.0,0.028988858832400426,8.9,8.57,3.85,4.7,Low Margin,Medium Priority
2025-10,LOC008,London,London,Ontario,Suburban,P005,Tofu Cubes,Proteins,Plant,Maple Fresh Foods,368,271,4191.83,220.51,1721.97,677.4,92.22,488.77,2980.35,2980.3599999999997,1211.4700000000003,0.2890074263507824,0.4107919452840406,17,62.39,0.014883714272763925,3.67,3.63,1.1,0.5699999999999998,Watchlist,Medium Priority
2025-10,LOC008,London,London,Ontario,Suburban,P006,Mixed Greens,Produce,Leafy,Green Harvest Produce,581,289,4456.58,185.61,2311.61,585.15,89.13,519.64,3505.53,3505.53,951.0499999999997,0.21340355160234972,0.5186959507065957,25,78.25,0.017558307042620125,3.13,3.06,2.29,1.0299999999999998,Watchlist,Medium Priority
2025-10,LOC008,London,London,Ontario,Suburban,P007,Cherry Tomatoes,Produce,Tomatoes,Green Harvest Produce,536,232,3596.87,149.77,1853.17,472.27,71.94,419.4,2816.77,2816.78,780.0899999999997,0.21688023197947096,0.51521739734825,21,57.33,0.01593885795149672,2.73,2.67,2.25,0.9299999999999999,Watchlist,Medium Priority
2025-10,LOC008,London,London,Ontario,Suburban,P008,Avocado Slices,Produce,Avocado,Green Harvest Produce,433,243,3737.07,155.6,2391.09,490.68,74.74,435.74,3392.25,3392.25,344.82000000000016,0.09227014746847133,0.639830134303077,17,74.12,0.019833719999892963,4.36,4.26,2.35,1.4600000000000004,Low Margin,Medium Priority
2025-10,LOC008,London,London,Ontario,Suburban,P009,Roasted Vegetables,Produce,Hot Veg,Green Harvest Produce,492,234,3537.79,147.29,2098.48,464.51,70.76,412.51,3046.26,3046.26,491.52999999999975,0.13893702000401373,0.5931612673448678,22,73.7,0.02083221446157064,3.35,3.27,2.45,1.15,Low Margin,Medium Priority
2025-10,LOC008,London,London,Ontario,Suburban,P010,Fruit Cup,Produce,Fruit,Green Harvest Produce,416,155,2392.2400000000002,99.6,1569.2,314.1,47.84,278.94,2210.08,2210.08,182.1600000000003,0.0761462060662811,0.6559542520817309,19,56.24,0.023509346888272078,2.96,2.89,2.42,1.01,Low Margin,Medium Priority
2025-10,LOC008,London,London,Ontario,Suburban,P011,Bottled Water,Beverages,Cold,Northern Supply Co,1345,252,3900.81,120.74,1394.05,315.19,70.21,454.83,2234.29,2234.28,1666.5299999999997,0.4272266529259307,0.35737449401534555,25,21.5,0.00551167578015848,0.86,0.85,1.18,0.20999999999999996,Healthy,Monitor
2025-10,LOC008,London,London,Ontario,Suburban,P012,Sparkling Water,Beverages,Cold,Northern Supply Co,1185,259,4011.61,124.04,1517.58,324.14,72.21,467.75,2381.68,2381.68,1629.9300000000003,0.40630320494763955,0.37829699297788166,25,26.5,0.006605826588327379,1.06,1.05,0.95,0.21000000000000008,Healthy,Monitor
2025-10,LOC008,London,London,Ontario,Suburban,P013,Iced Tea,Beverages,Cold,Northern Supply Co,1261,319,4880.38,151.01,1762.31,394.33,87.85,569.05,2813.55,2813.54,2066.84,0.42349980944106813,0.3611009798417336,23,26.68,0.005466787422290887,1.16,1.15,0.87,0.20999999999999996,Healthy,Monitor
2025-10,LOC008,London,London,Ontario,Suburban,P014,Coffee,Beverages,Hot,Northern Supply Co,1465,256,3964.7,122.61,1165.91,320.35,71.36,462.28,2019.9,2019.9,1944.7999999999997,0.4905289176986909,0.2940726915025097,28,18.48,0.0046611345120690095,0.66,0.65,1.54,0.10999999999999999,Healthy,Monitor
2025-10,LOC008,London,London,Ontario,Suburban,P015,Fresh Juice,Beverages,Cold,Green Harvest Produce,977,305,4728.99,146.24,2654.23,382.1,85.12,551.4,3672.85,3672.85,1056.1399999999999,0.2233331007255249,0.5612678394329444,20,45.0,0.009515773981336396,2.25,2.21,1.81,0.6499999999999999,Watchlist,Medium Priority
2025-10,LOC008,London,London,Ontario,Suburban,P016,French Fries,Sides,Potato,Maple Fresh Foods,1142,356,5470.6,227.98,2119.87,552.53,103.94,637.87,3414.21,3414.2099999999996,2056.390000000001,0.37589843892808844,0.38750228494132266,29,44.37,0.008110627719080173,1.53,1.51,1.32,0.22999999999999998,Healthy,Monitor
2025-10,LOC008,London,London,Ontario,Suburban,P017,Rice Pilaf,Sides,Rice,Maple Fresh Foods,971,270,4185.32,174.47,1552.46,422.72,79.52,488.01,2542.71,2542.71,1642.6099999999997,0.3924693930213221,0.37092982137566544,23,30.36,0.007253925625758604,1.32,1.3,1.54,0.21999999999999997,Healthy,Monitor
2025-10,LOC008,London,London,Ontario,Suburban,P018,Mashed Potatoes,Sides,Potato,Maple Fresh Foods,919,275,4225.93,176.08,1643.65,426.82,80.29,492.74,2643.51,2643.5,1582.4300000000003,0.37445722006753546,0.388943972096083,26,38.22,0.009044163059965497,1.47,1.46,0.68,0.21999999999999997,Healthy,Monitor
2025-10,LOC008,London,London,Ontario,Suburban,P019,Mac and Cheese,Sides,Pasta,Maple Fresh Foods,793,296,4560.0599999999995,190.01,2150.42,460.57,86.64,531.7,3229.33,3229.33,1330.7299999999996,0.2918229146107726,0.471577128371118,22,49.06,0.010758630368898656,2.23,2.21,0.9,0.3799999999999999,Watchlist,Medium Priority
2025-10,LOC008,London,London,Ontario,Suburban,P020,Dinner Roll,Sides,Bakery,Maple Fresh Foods,1067,166,2550.46,106.37,921.56,257.6,48.46,297.38,1525.0,1525.0,1025.46,0.40206864644025,0.3613308971714906,30,21.3,0.00835143464316241,0.71,0.7,1.43,0.10999999999999999,Healthy,Monitor
2025-10,LOC008,London,London,Ontario,Suburban,P021,Chocolate Brownie,Desserts,Baked,Maple Fresh Foods,303,92,1436.4099999999999,75.69,502.51,130.57,22.98,167.49,823.55,823.55,612.8599999999999,0.42666091157817054,0.34983744195598754,7,9.59,0.006676366775502817,1.37,1.35,1.48,0.2200000000000002,Healthy,Monitor
2025-10,LOC008,London,London,Ontario,Suburban,P022,Cheesecake Slice,Desserts,Cake,Maple Fresh Foods,271,97,1542.03,81.3,622.72,140.17,24.67,179.8,967.37,967.3599999999999,574.6700000000001,0.37267108940811794,0.4038313132688729,6,11.4,0.007392852279138539,1.9,1.88,1.06,0.25,Healthy,Monitor
2025-10,LOC008,London,London,Ontario,Suburban,P023,Fruit Parfait,Desserts,Cold,Green Harvest Produce,250,86,1303.83,68.67,578.54,118.52,20.86,152.03,869.95,869.9499999999999,433.88,0.33277344439075646,0.44372349155948243,6,11.46,0.00878948942730264,1.91,1.88,1.6,0.51,Healthy,Monitor
2025-10,LOC008,London,London,Ontario,Suburban,P024,Cookie Pack,Desserts,Baked,Maple Fresh Foods,338,86,1281.32,67.37,474.89,116.47,20.5,149.4,761.27,761.26,520.06,0.4058783129897293,0.3706256048450036,8,9.28,0.00724253113976212,1.16,1.15,0.87,0.20999999999999996,Healthy,Monitor
2025-10,LOC008,London,London,Ontario,Suburban,P025,Takeout Container,Disposables,Packaging,TrueServe Packaging,974,31,482.19,4.8500000000000005,210.85,9.74,4.82,56.22,281.63,281.63,200.56,0.4159356270349862,0.4372757626661689,16,2.88,0.005972749331176507,0.18,0.18,0.0,0.0,Healthy,Monitor
2025-10,LOC008,London,London,Ontario,Suburban,P026,Drink Lid,Disposables,Packaging,TrueServe Packaging,1018,31,201.6,2.0,61.23,4.07,2.02,23.51,90.83,90.83,110.77,0.5494543650793651,0.30372023809523807,17,0.85,0.004216269841269841,0.05,0.05,0.0,0.0,Healthy,Monitor
2025-10,LOC008,London,London,Ontario,Suburban,P027,Napkin Pack,Disposables,Supplies,TrueServe Packaging,947,31,140.67,1.3800000000000001,34.22,2.84,1.41,16.4,54.87,54.87,85.79999999999998,0.6099381531243335,0.2432643776213834,17,0.51,0.0036255065045851997,0.03,0.03,0.0,0.0,Healthy,Monitor
2025-10,LOC008,London,London,Ontario,Suburban,P028,Cutlery Set,Disposables,Supplies,TrueServe Packaging,909,31,314.97,3.14,98.5,6.36,3.15,36.73,144.74,144.74,170.23000000000002,0.5404641711909071,0.31272819633615895,16,1.44,0.0045718639870463845,0.09,0.09,0.0,0.0,Healthy,Monitor
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P001,Grilled Chicken Breast,Proteins,Chicken,Prime Protein Partners,891,657,12821.79,534.3,12026.23,2215.61,282.08,1410.4,15934.32,15934.32,-3112.529999999999,-0.24275315693050648,0.9379525011718332,33,348.81,0.027204469890709487,10.57,10.18,3.83,5.7700000000000005,Low Margin,Medium Priority
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P002,Beef Striploin,Proteins,Beef,Prime Protein Partners,738,689,13454.039999999999,560.58,14271.42,2324.86,295.99,1479.94,18372.21,18372.21,-4918.17,-0.3655533951140327,1.060753498577379,23,350.29,0.02603604567847279,15.23,14.64,4.03,8.33,Low Margin,Medium Priority
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P003,Salmon Fillet,Proteins,Fish,Prime Protein Partners,658,633,12311.48,512.94,13081.41,2127.42,270.85,1354.26,16833.94,16833.94,-4522.459999999999,-0.36733682709146254,1.06253756656389,23,358.8,0.029143531078310653,15.6,15.02,3.86,8.5,Low Margin,Medium Priority
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P004,Turkey Slices,Proteins,Turkey,Prime Protein Partners,769,528,10327.97,430.34,9033.9,1784.67,227.22,1136.08,12181.86,12181.869999999999,-1853.8999999999996,-0.17950284518642093,0.874702385851237,25,231.0,0.022366447617489207,9.24,8.9,3.82,5.04,Low Margin,Medium Priority
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P005,Tofu Cubes,Proteins,Plant,Maple Fresh Foods,607,361,6986.87,291.06,2859.77,1207.33,153.71,768.56,4989.37,4989.369999999999,1997.500000000001,0.28589339718643697,0.40930631312733745,19,70.49,0.010088923938759415,3.71,3.67,1.09,0.6099999999999999,Watchlist,Medium Priority
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P006,Mixed Greens,Produce,Leafy,Green Harvest Produce,946,376,7331.799999999999,226.74,3833.94,1029.38,146.64,806.5,5816.46,5816.46,1515.3399999999992,0.20668048773834521,0.5229193376796967,27,86.4,0.011784282168089693,3.2,3.13,2.24,1.1,Watchlist,Medium Priority
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P007,Cherry Tomatoes,Produce,Tomatoes,Green Harvest Produce,879,305,5959.92,184.29,3115.98,836.77,119.2,655.59,4727.54,4727.54,1232.38,0.20677794332809837,0.522822453992671,28,78.12,0.013107558490717998,2.79,2.73,2.2,0.99,Watchlist,Medium Priority
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P008,Avocado Slices,Produce,Avocado,Green Harvest Produce,718,322,6261.26,193.56,4069.45,879.08,125.23,688.74,5762.5,5762.499999999999,498.7600000000011,0.07965808798867977,0.6499410661751788,23,102.58,0.016383283875769414,4.46,4.36,2.29,1.56,Low Margin,Medium Priority
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P009,Roasted Vegetables,Produce,Hot Veg,Green Harvest Produce,832,311,6044.69,186.99,3613.23,848.67,120.89,664.92,5247.72,5247.71,796.9799999999996,0.13184795250045903,0.5977527383538279,26,88.92,0.014710431800472813,3.42,3.35,2.09,1.2199999999999998,Low Margin,Medium Priority
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P010,Fruit Cup,Produce,Fruit,Green Harvest Produce,697,207,4049.87,125.16,2675.13,568.6,81.0,445.49,3770.21,3770.2200000000003,279.64999999999964,0.06905159918713431,0.6605471286732661,20,60.6,0.014963443271018577,3.03,2.96,2.36,1.0799999999999998,Low Margin,Medium Priority
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P011,Bottled Water,Beverages,Cold,Northern Supply Co,2157,324,6288.19,161.24,2275.68,543.3,113.19,691.7,3623.87,3623.87,2664.3199999999997,0.42370221001591873,0.3618974617497245,31,26.97,0.004288992539983684,0.87,0.86,1.16,0.21999999999999997,Healthy,Monitor
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P012,Sparkling Water,Beverages,Cold,Northern Supply Co,1895,331,6448.21,165.34,2459.85,557.13,116.07,709.3,3842.35,3842.3500000000004,2605.8599999999997,0.40412145386083886,0.38147796055029226,28,29.96,0.004646250664913209,1.07,1.06,0.94,0.22000000000000008,Healthy,Monitor
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P013,Iced Tea,Beverages,Cold,Northern Supply Co,2033,403,7908.94,202.73,2905.99,683.33,142.36,869.98,4601.67,4601.66,3307.2799999999997,0.4181698179528483,0.36743103374156333,27,31.86,0.004028352724891073,1.18,1.16,1.72,0.22999999999999998,Healthy,Monitor
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P014,Coffee,Beverages,Hot,Northern Supply Co,2333,323,6346.36,162.71,1893.51,548.33,114.23,698.1,3254.17,3254.17,3092.1899999999996,0.48723835395407755,0.2983615804965366,31,20.77,0.003272742170314952,0.67,0.66,1.52,0.12,Healthy,Monitor
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P015,Fresh Juice,Beverages,Cold,Green Harvest Produce,1583,396,7701.71,197.49,4396.7,665.43,138.63,847.19,6047.94,6047.950000000001,1653.7599999999993,0.21472633999462448,0.5708732216611635,23,52.67,0.006838741006867306,2.29,2.25,1.78,0.69,Watchlist,Medium Priority
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P016,French Fries,Sides,Potato,Maple Fresh Foods,1822,452,8819.08,272.7,3437.33,952.46,167.56,970.1,5527.45,5527.450000000001,3291.629999999999,0.37323961229515995,0.38976060995024425,33,51.15,0.005799924708699774,1.55,1.53,1.31,0.25,Healthy,Monitor
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P017,Rice Pilaf,Sides,Rice,Maple Fresh Foods,1546,343,6733.3,208.21,2505.84,727.2,127.93,740.66,4101.63,4101.63,2631.67,0.3908440140792776,0.3721562978034545,30,39.9,0.005925771909761929,1.33,1.32,0.76,0.22999999999999998,Healthy,Monitor
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P018,Mashed Potatoes,Sides,Potato,Maple Fresh Foods,1467,348,6816.13,210.79,2663.01,736.14,129.51,749.77,4278.43,4278.43,2537.7,0.3723080398994737,0.3906923723579216,28,41.72,0.006120775278640519,1.49,1.47,1.36,0.24,Healthy,Monitor
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P019,Mac and Cheese,Sides,Pasta,Maple Fresh Foods,1269,376,7373.19,228.11,3483.36,796.3,140.09,811.05,5230.8,5230.8,2142.3899999999994,0.29056487083609667,0.4724359469917363,26,58.5,0.00793415061866031,2.25,2.23,0.9,0.3999999999999999,Watchlist,Medium Priority
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P020,Dinner Roll,Sides,Bakery,Maple Fresh Foods,1711,213,4132.59,127.81,1499.43,446.32,78.52,454.58,2478.85,2478.85,1653.7400000000002,0.4001703532167479,0.3628305735628262,31,22.32,0.005400971303710264,0.72,0.71,1.41,0.12,Healthy,Monitor
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P021,Chocolate Brownie,Desserts,Baked,Maple Fresh Foods,538,130,2563.81,120.81,902.43,249.2,41.02,282.02,1474.67,1474.6699999999998,1089.14,0.4248130711714207,0.3519878618150331,9,12.42,0.004844352740647708,1.38,1.37,0.73,0.22999999999999998,Healthy,Monitor
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P022,Cheesecake Slice,Desserts,Cake,Maple Fresh Foods,487,138,2785.94,131.19,1138.49,270.79,44.58,306.45,1760.31,1760.31,1025.63,0.3681450426068042,0.4086556063662534,9,17.28,0.006202574355513759,1.92,1.9,1.05,0.27,Healthy,Monitor
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P023,Fruit Parfait,Desserts,Cold,Green Harvest Produce,454,122,2380.26,112.2,1071.49,231.36,38.08,261.83,1602.77,1602.7599999999998,777.5000000000005,0.326644988362616,0.4501567055699797,8,15.52,0.006520296102106492,1.94,1.91,1.57,0.54,Healthy,Monitor
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P024,Cookie Pack,Desserts,Baked,Maple Fresh Foods,587,115,2236.77,105.36,835.04,217.41,35.79,246.04,1334.28,1334.28,902.49,0.40347912391528856,0.37332403421004395,10,11.7,0.005230756850279644,1.17,1.16,0.86,0.21999999999999997,Healthy,Monitor
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P025,Takeout Container,Disposables,Packaging,TrueServe Packaging,1596,34,798.0,0.0,347.74,17.24,7.98,87.78,460.74,460.74,337.26,0.4226315789473684,0.4357644110275689,20,3.6,0.004511278195488722,0.18,0.18,0.0,0.0,Healthy,Monitor
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P026,Drink Lid,Disposables,Packaging,TrueServe Packaging,1634,30,326.8,0.0,98.99,7.06,3.27,35.95,145.26,145.26999999999998,181.53000000000003,0.5554773561811506,0.30290697674418604,22,1.1,0.0033659730722154224,0.05,0.05,0.0,0.0,Healthy,Monitor
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P027,Napkin Pack,Disposables,Supplies,TrueServe Packaging,1513,30,226.95,0.0,54.87,4.9,2.27,24.96,87.01,87.0,139.95,0.6166556510244547,0.24177131526768011,17,0.51,0.0022471910112359553,0.03,0.03,0.0,0.0,Healthy,Monitor
2025-11,LOC001,Toronto Downtown,Toronto,Ontario,Downtown,P028,Cutlery Set,Disposables,Supplies,TrueServe Packaging,1462,30,511.7,0.0,159.13,11.05,5.12,56.29,231.59,231.59,280.11,0.5474105921438344,0.3109829978503029,17,1.53,0.0029900332225913625,0.09,0.09,0.0,0.0,Healthy,Monitor
2025-11,LOC002,North York,Toronto,Ontario,Urban,P001,Grilled Chicken Breast,Proteins,Chicken,Prime Protein Partners,836,666,12030.34,501.3,11271.34,2001.85,264.67,1323.34,14861.19,14861.2,-2830.8600000000006,-0.2353100577373541,0.936909513779328,30,317.1,0.02635835728666023,10.57,10.18,3.83,5.7700000000000005,Low Margin,Medium Priority
2025-11,LOC002,North York,Toronto,Ontario,Urban,P002,Beef Striploin,Proteins,Beef,Prime Protein Partners,676,682,12323.78,513.46,13089.95,2050.68,271.12,1355.62,16767.37,16767.370000000003,-4443.590000000002,-0.36057037694603455,1.0621700484753867,22,335.06,0.027188086772078048,15.23,14.64,4.03,8.33,Low Margin,Medium Priority
2025-11,LOC002,North York,Toronto,Ontario,Urban,P003,Salmon Fillet,Proteins,Fish,Prime Protein Partners,602,618,11263.72,469.26,11986.49,1874.28,247.8,1239.01,15347.58,15347.58,-4083.8600000000006,-0.3625676064390806,1.064167965823014,22,343.2,0.03046950740963021,15.6,15.02,3.86,8.5,Low Margin,Medium Priority
2025-11,LOC002,North York,Toronto,Ontario,Urban,P004,Turkey Slices,Proteins,Turkey,Prime Protein Partners,714,531,9589.32,399.54,8385.37,1595.66,210.97,1054.83,11246.82,11246.83,-1657.5100000000002,-0.17284958683201732,0.8744488660301253,23,212.52,0.022162155397880145,9.24,8.9,3.82,5.04,Low Margin,Medium Priority
